category,difficulty,question,option1,option2,option3,option4,correctIndex,gameType,tags,active
Science,medium,(enigma_pulse) Science medium question 10: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 11: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 12: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 13: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 14: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 15: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 16: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 17: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 18: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 19: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 20: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 21: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 22: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 23: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 24: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 25: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 26: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 27: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 28: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 29: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 30: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 31: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 32: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 33: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 34: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 35: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 36: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 37: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 38: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 39: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 40: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 41: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 42: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 43: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 44: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 45: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 46: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 47: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 48: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 49: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;medium,true
Science,medium,(enigma_pulse) Science medium question 50: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;medium,true
Science,hard,(enigma_pulse) Science hard question 1: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 2: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 3: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 4: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 5: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 6: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 7: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 8: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 9: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 10: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 11: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 12: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 13: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 14: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 15: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 16: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 17: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 18: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 19: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 20: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 21: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 22: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 23: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 24: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 25: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 26: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 27: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 28: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 29: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 30: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 31: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 32: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 33: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 34: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 35: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 36: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 37: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 38: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 39: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 40: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 41: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 42: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 43: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 44: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 45: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 46: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 47: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 48: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 49: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;science;hard,true
Science,hard,(enigma_pulse) Science hard question 50: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;science;hard,true
History,easy,(enigma_pulse) History easy question 1: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 2: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 3: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 4: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 5: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 6: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 7: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 8: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 9: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 10: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 11: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 12: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 13: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 14: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 15: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 16: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 17: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 18: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 19: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 20: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 21: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 22: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 23: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 24: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 25: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 26: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 27: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 28: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 29: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 30: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 31: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 32: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 33: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 34: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 35: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 36: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 37: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 38: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 39: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 40: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 41: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 42: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 43: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 44: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 45: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 46: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 47: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 48: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 49: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;easy,true
History,easy,(enigma_pulse) History easy question 50: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;easy,true
History,medium,(enigma_pulse) History medium question 1: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 2: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 3: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 4: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 5: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 6: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 7: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 8: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 9: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 10: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 11: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 12: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 13: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 14: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 15: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 16: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 17: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 18: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 19: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 20: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 21: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 22: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 23: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 24: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 25: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 26: choose the best answer.,Answer 2,Distractor 3,Distractor 4,Distractor 1,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 27: choose the best answer.,Answer 3,Distractor 4,Distractor 1,Distractor 2,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 28: choose the best answer.,Answer 4,Distractor 1,Distractor 2,Distractor 3,0,enigma_pulse,enigma_pulse;history;medium,true
History,medium,(enigma_pulse) History medium question 29: choose the best answer.,Answer 1,Distractor 2,Distractor 3,Distractor 4,0,enigma_pulse,enigma_pulse;history;medium,true
